,game_result,game_score,win_rate
378,-1,2174,0.0
379,0,7770,0.0
380,-1,3808,0.0
381,-1,2331,0.0
382,0,7602,0.0
383,0,8651,0.0
384,0,7799,0.0
385,0,5843,0.0
386,-1,2739,0.0
387,0,6249,0.0
388,0,7526,0.0
389,0,7303,0.0
390,0,7634,0.0
391,0,3763,0.0
392,0,6313,0.0
393,0,8378,0.0
394,0,7219,0.0
395,-1,2554,0.0
396,0,7989,0.0
397,-1,4021,0.0
398,0,5743,0.0
399,-1,2671,0.0
400,0,4869,0.0
401,0,8148,0.0
402,0,7676,0.0
403,0,5213,0.0
404,0,7652,0.0
405,0,7038,0.0
406,0,5583,0.0
407,-1,2508,0.0
408,0,7801,0.0
409,0,8670,0.0
410,0,8686,0.0
411,0,6770,0.0
412,0,8516,0.0
413,0,6247,0.0
414,-1,3036,0.0
415,0,4827,0.0
416,0,4928,0.0
417,-1,2500,0.0
418,-1,2490,0.0
419,-1,1913,0.0
420,-1,3235,0.0
421,-1,3192,0.0
422,0,8128,0.0
423,0,8264,0.0
424,0,7203,0.0
425,0,6427,0.0
426,0,7451,0.0
427,0,8080,0.0
428,0,8181,0.0
429,0,9029,0.0
430,0,7733,0.0
431,0,6999,0.0
432,0,5253,0.0
433,0,3950,0.0
434,-1,4291,0.0
435,0,5034,0.0
436,0,5872,0.0
437,-1,2396,0.0
438,0,8037,0.0
439,-1,3046,0.0
440,0,7744,0.0
441,0,5910,0.0
442,-1,3035,0.0
443,-1,3616,0.0
444,-1,3842,0.0
445,-1,3342,0.0
446,0,3339,0.0
447,0,7694,0.0
448,0,9641,0.0
449,-1,2585,0.0
450,-1,2307,0.0
451,0,6372,0.0
452,0,6063,0.0
453,0,8192,0.0
454,-1,977,0.0
455,-1,2685,0.0
456,-1,3188,0.0
457,0,7049,0.0
458,0,3749,0.0
459,0,7712,0.0
460,-1,3108,0.0
461,0,8180,0.0
462,-1,2466,0.0
463,-1,2497,0.0
464,0,2872,0.0
465,-1,3562,0.0
466,-1,2345,0.0
467,-1,3539,0.0
468,0,3815,0.0
469,0,8801,0.0
470,0,6104,0.0
471,-1,3555,0.0
472,-1,3750,0.0
473,-1,3828,0.0
474,-1,2309,0.0
475,0,3504,0.0
476,-1,3430,0.0
477,-1,2948,0.0
478,-1,4524,0.0
479,0,8579,0.0
480,0,7187,0.0
481,0,8154,0.0
482,-1,5387,0.0
483,0,6285,0.0
484,-1,4207,0.0
485,-1,5925,0.0
486,0,6310,0.0
487,-1,4008,0.0
488,0,6675,0.0
489,0,9982,0.0
490,0,7150,0.0
491,0,7995,0.0
492,0,9377,0.0
493,0,7891,0.0
494,0,6010,0.0
495,-1,1599,0.0
496,0,7927,0.0
497,0,8476,0.0
498,-1,1739,0.0
499,0,7456,0.0
500,-1,2707,0.0
501,-1,1691,0.0
502,0,8292,0.0
503,-1,2639,0.0
504,0,9200,0.0
505,-1,2472,0.0
506,0,4304,0.0
507,-1,3652,0.0
508,-1,4889,0.0
509,-1,3831,0.0
510,0,8421,0.0
511,-1,3338,0.0
512,0,8479,0.0
513,-1,2604,0.0
514,-1,5359,0.0
515,-1,3846,0.0
516,0,6706,0.0
517,0,7558,0.0
518,-1,3616,0.0
519,0,8318,0.0
520,-1,2773,0.0
521,0,5661,0.0
522,0,5384,0.0
523,0,6228,0.0
524,0,6747,0.0
525,0,5749,0.0
526,-1,4447,0.0
527,0,6888,0.0
528,0,8177,0.0
529,0,6746,0.0
530,-1,3369,0.0
531,-1,4054,0.0
532,-1,4228,0.0
533,-1,4753,0.0
534,0,8008,0.0
535,-1,1513,0.0
536,0,5609,0.0
537,0,8632,0.0
538,-1,4832,0.0
539,0,7119,0.0
540,0,7279,0.0
541,-1,1896,0.0
542,-1,3222,0.0
543,-1,5238,0.0
544,-1,3489,0.0
545,-1,2692,0.0
546,-1,2552,0.0
547,-1,3170,0.0
548,0,4032,0.0
549,0,7369,0.0
550,0,6979,0.0
551,-1,2252,0.0
552,0,6969,0.0
553,0,7034,0.0
554,-1,3936,0.0
555,-1,3013,0.0
556,-1,3603,0.0
557,-1,5214,0.0
558,-1,5141,0.0
559,-1,2782,0.0
560,0,6938,0.0
561,0,5193,0.0
562,0,5275,0.0
563,-1,5215,0.0
564,-1,4620,0.0
565,0,7760,0.0
566,0,6198,0.0
567,-1,2732,0.0
568,-1,2957,0.0
569,0,7917,0.0
570,-1,2196,0.0
571,0,6869,0.0
572,0,7584,0.0
573,0,8598,0.0
574,-1,2943,0.0
575,0,3649,0.0
576,0,6195,0.0
577,-1,3326,0.0
578,-1,2945,0.0
579,-1,2191,0.0
580,0,7568,0.0
581,-1,2707,0.0
582,0,8801,0.0
583,0,8063,0.0
584,0,5110,0.0
585,0,8205,0.0
586,-1,1954,0.0
587,-1,1578,0.0
588,0,6071,0.0
589,0,8021,0.0
590,0,7641,0.0
591,0,6662,0.0
592,-1,4639,0.0
593,-1,3933,0.0
594,-1,2830,0.0
595,-1,4499,0.0
596,0,3571,0.0
597,-1,1526,0.0
598,-1,2776,0.0
599,-1,2524,0.0
